timestamp,action,price,balance,regime,reason
1781763000.0,BUY,262444.0,21.720072395067067,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1781778300.0,SELL,263640.0,43.17602710083287,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1781785800.0,BUY,264913.0,21.81468710083287,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1781790900.0,SELL,263801.0,43.043859797756014,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1781813700.0,BUY,260477.0,21.612449797756014,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1781818200.0,SELL,259855.0,42.949965411226685,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1781828100.0,BUY,259343.0,21.478515411226685,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1781834100.0,SELL,259640.0,42.93160541943975,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1781836800.0,BUY,259790.0,21.460155419439747,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1781838900.0,SELL,258002.0,42.74122380967802,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1781849700.0,BUY,259785.0,21.419923809678018,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1781854800.0,SELL,259300.0,42.65889799987376,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1781865900.0,BUY,259018.0,21.377637999873755,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1781873400.0,SELL,260070.0,42.70263901061432,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1781874300.0,BUY,260808.0,21.60155901061432,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1781891700.0,SELL,262025.0,42.758745573143074,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1781901900.0,BUY,261986.0,21.407415573143076,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1781906700.0,SELL,261375.0,42.66638979791081,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1781909700.0,BUY,262387.0,21.44518979791081,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1781913300.0,SELL,263340.0,42.70091204024751,ranging,1 bullish / 3 bearish votes (need 3) in ranging regime
1781916600.0,BUY,263310.0,21.53977204024751,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1781962800.0,SELL,263485.0,42.67266796938047,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1781967000.0,BUY,265417.0,21.551567969380468,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1781977500.0,SELL,265179.0,42.611566473997726,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1781984700.0,BUY,265504.0,21.330306473997723,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1782001800.0,SELL,266743.0,42.66815910077547,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782012000.0,BUY,267485.0,21.386899100775466,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1782020400.0,SELL,267243.0,42.60642391083958,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782026700.0,BUY,266472.0,21.345183910839584,ranging,3 bullish / 0 bearish votes (need 3) in ranging regime
1782027300.0,SELL,266760.0,42.586876912730965,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782035100.0,BUY,266388.0,21.375686912730963,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782042600.0,SELL,266500.0,42.55339711364091,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782048300.0,BUY,266365.0,21.41227711364091,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782053100.0,SELL,265898.0,42.47416585367808,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782054600.0,BUY,266462.0,21.31302585367808,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782060600.0,SELL,266242.0,42.41444941170887,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782071400.0,BUY,266233.0,21.22327941170887,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782074700.0,SELL,264248.0,42.21442637636014,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782080400.0,BUY,264028.0,21.36359637636014,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782084900.0,SELL,262895.0,42.08346982595639,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782089100.0,BUY,264706.0,21.33273982595639,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782097500.0,SELL,265276.0,42.08660376753686,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782113700.0,BUY,267023.0,21.215753767536857,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782117300.0,SELL,265746.0,41.94529128265728,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782129000.0,BUY,268482.0,21.19456128265728,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782140400.0,SELL,270383.0,42.050464286992764,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782160200.0,BUY,267929.0,21.089524286992763,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782164100.0,SELL,267352.0,41.96353392805439,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782176400.0,BUY,266944.0,21.08267392805439,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1782179700.0,SELL,266140.0,41.859049196275436,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782201000.0,BUY,261861.0,21.018229196275435,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782202200.0,SELL,261040.0,41.75219854337179,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782208500.0,BUY,259796.0,20.92138854337179,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782211200.0,SELL,259361.0,41.675769317479165,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782215100.0,BUY,260231.0,20.955069317479165,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782219300.0,SELL,259252.0,41.556572918510554,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782223200.0,BUY,260330.0,20.996032918510554,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782227700.0,SELL,259454.0,41.44644575928957,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782231600.0,BUY,260338.0,20.945965759289567,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782237900.0,SELL,259336.0,41.32674028594338,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782251700.0,BUY,259999.0,20.71615028594338,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782255900.0,SELL,259785.0,41.268630014134644,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782259200.0,BUY,260284.0,20.708090014134644,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782267600.0,SELL,260372.0,41.23448748428264,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782279600.0,BUY,261322.0,20.683957484282637,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1782284100.0,SELL,260645.0,41.14029414231372,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782304200.0,BUY,261098.0,20.830004142313722,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782306300.0,SELL,258813.0,40.922323709028134,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782334200.0,BUY,255003.0,20.952373709028134,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782350100.0,SELL,253710.0,40.78136782086211,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782361800.0,BUY,251713.0,20.501107820862106,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782376800.0,SELL,255212.0,41.02219542809733,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782393000.0,BUY,253744.0,20.781975428097336,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782394500.0,SELL,251710.0,40.81983493925819,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782424500.0,BUY,249126.0,20.609644939258192,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1782428400.0,SELL,247749.0,40.66796987399002,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782447000.0,BUY,247356.0,20.80812987399002,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782462000.0,SELL,248012.0,40.68085389087257,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782476400.0,BUY,245256.0,20.56075389087257,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782480600.0,SELL,242902.0,40.44792431606095,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782484500.0,BUY,245566.0,20.97847431606095,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782492600.0,SELL,247017.0,40.52383551976993,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782511500.0,BUY,246079.0,20.393725519769934,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782536400.0,SELL,247650.0,40.61187196257895,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782544500.0,BUY,247908.0,20.441721962578953,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782559500.0,SELL,247737.0,40.55768695543921,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782567600.0,BUY,248855.0,20.367516955439207,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1782579600.0,SELL,248778.0,40.5111122528614,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782588000.0,BUY,248327.0,20.3509722528614,ranging,3 bullish / 0 bearish votes (need 3) in ranging regime
1782597900.0,SELL,247112.0,40.37239096415739,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782606900.0,BUY,247013.0,20.28232096415739,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782615600.0,SELL,247036.0,40.334117863429896,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782618000.0,BUY,247320.0,20.224027863429896,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782623700.0,SELL,246503.0,40.22763867019846,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782632700.0,BUY,247398.0,20.19762867019846,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782643200.0,SELL,247001.0,40.15554069854954,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782646500.0,BUY,247521.0,20.125530698549536,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782651600.0,SELL,246800.0,40.057292173333494,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782652200.0,BUY,246144.0,20.207462173333496,ranging,3 bullish / 1 bearish votes (need 3) in ranging regime
1782655200.0,SELL,246582.0,40.0528833046225,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782675900.0,BUY,243807.0,20.173023304622497,ranging,3 bullish / 1 bearish votes (need 3) in ranging regime
1782684900.0,SELL,243780.0,40.01096614137452,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782691200.0,BUY,244202.0,20.301276141374515,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782693900.0,SELL,242847.0,39.86244178526769,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782699000.0,BUY,241680.0,20.29289178526769,ranging,3 bullish / 1 bearish votes (need 3) in ranging regime
1782710400.0,SELL,243222.0,39.94795265046133,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782714900.0,BUY,244757.0,20.16819265046133,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782723300.0,SELL,244012.0,39.848346610838355,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782735000.0,BUY,246749.0,20.288806610838357,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1782741900.0,SELL,241701.0,39.409916331485654,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782752400.0,BUY,244999.0,19.850376331485656,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1782760800.0,SELL,245506.0,39.41123189726348,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782771000.0,BUY,245999.0,19.771611897263476,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782774600.0,SELL,245691.0,39.34745148433497,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782786000.0,BUY,243509.0,19.797921484334967,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782792000.0,SELL,243101.0,39.275701638128055,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782815700.0,BUY,242749.0,19.696141638128058,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782822000.0,SELL,241555.0,39.14046884112375,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782846000.0,BUY,240323.0,19.67101884112375,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782856500.0,SELL,240435.0,39.11062424406063,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782864600.0,BUY,240488.0,19.54107424406063,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782865200.0,SELL,239551.0,38.99542883950822,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1782874500.0,BUY,242381.0,19.696148839508222,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782889200.0,SELL,240892.0,38.83854598383884,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782893100.0,BUY,241090.0,19.509235983838842,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782896100.0,SELL,241595.0,38.84033329417937,ranging,0 bullish / 3 bearish votes (need 3) in ranging regime
1782912000.0,BUY,241524.0,19.581093294179375,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1782924300.0,SELL,246400.0,39.18989102856602,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782929400.0,BUY,246043.0,19.670391028566016,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782938700.0,SELL,245755.0,39.12808857533629,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782940500.0,BUY,247499.0,19.68866857533629,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1782947400.0,SELL,247075.0,39.05601269995902,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782960300.0,BUY,247108.0,19.68666269995902,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782968400.0,SELL,247875.0,39.077313220176904,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782982500.0,BUY,246600.0,19.627883220176905,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1782995400.0,SELL,249689.0,39.281596978206096,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1782996300.0,BUY,250736.0,19.872206978206094,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1783004100.0,SELL,251439.0,39.297127244103294,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783019400.0,BUY,251318.0,19.657507244103293,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1783022100.0,SELL,250859.0,39.222089671227494,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783027800.0,BUY,250758.0,19.652539671227494,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783032000.0,SELL,250427.0,39.15720952084346,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783041900.0,BUY,250520.0,19.68775952084346,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783050300.0,SELL,249730.0,39.05703643087061,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783056600.0,BUY,250694.0,19.55755643087061,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783070100.0,SELL,250967.0,39.039268489555695,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783076700.0,BUY,252502.0,19.609858489555695,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783089000.0,SELL,252222.0,38.97894622343503,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783097700.0,BUY,252745.0,19.56955622343503,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783128000.0,SELL,254323.0,39.06110559940686,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783134600.0,BUY,254578.0,19.67173559940686,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1783146000.0,SELL,254156.0,38.990289120449525,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783151700.0,BUY,254749.0,19.580899120449523,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783157700.0,SELL,254420.0,38.92649261129738,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783166400.0,BUY,254566.0,19.467052611297376,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783204200.0,SELL,257506.0,39.111901975941514,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783226400.0,BUY,256174.0,19.612421975941512,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1783230000.0,SELL,255700.0,39.03693408099511,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783234800.0,BUY,255807.0,19.55747408099511,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783243200.0,SELL,256270.0,39.033200647508146,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783256100.0,BUY,255656.0,19.553740647508146,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783263600.0,SELL,256000.0,39.02043902345082,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783264500.0,BUY,256006.0,19.59102902345082,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783277400.0,SELL,256066.0,38.98616358646888,ranging,1 bullish / 3 bearish votes (need 3) in ranging regime
1783278900.0,BUY,256109.0,19.516713586468878,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783285500.0,SELL,255671.0,38.914033278670246,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783287000.0,BUY,256506.0,19.494633278670246,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1783296900.0,SELL,258733.0,39.04349677426099,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783301100.0,BUY,259364.0,19.594066774260988,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783303800.0,SELL,258475.0,38.93810480864509,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783313400.0,BUY,257904.0,19.548734808645094,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783315500.0,SELL,257101.0,38.83911542945749,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783325700.0,BUY,257226.0,19.479775429457494,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783330200.0,SELL,255889.0,38.700011201657816,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783335000.0,BUY,256313.0,19.440771201657817,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783338900.0,SELL,255646.0,38.61151326686715,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783347300.0,BUY,252748.0,19.64256326686715,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783361700.0,SELL,259975.0,39.11492199473048,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783368000.0,BUY,259969.0,19.625451994730483,ranging,3 bullish / 0 bearish votes (need 3) in ranging regime
1783371900.0,SELL,262078.0,39.23377453064822,ranging,1 bullish / 3 bearish votes (need 3) in ranging regime
1783373100.0,BUY,262080.0,19.81437453064822,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783381500.0,SELL,261533.0,39.154524331472395,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783385700.0,BUY,262156.0,19.695084331472394,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783391400.0,SELL,259457.0,38.91570196341674,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783408800.0,BUY,258851.0,19.516321963416736,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783411200.0,SELL,257880.0,38.804316545628126,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783418400.0,BUY,258879.0,19.475006545628126,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1783423800.0,SELL,257944.0,38.6960238601264,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783428000.0,BUY,259662.0,19.5569038601264,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783430400.0,SELL,258484.0,38.57112953011277,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783440000.0,BUY,260879.0,19.582159530112772,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783450500.0,SELL,260355.0,38.49512460453425,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783465800.0,BUY,259930.0,19.356004604534245,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783469700.0,SELL,259510.0,38.426021027417335,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783471800.0,BUY,260234.0,19.346961027417336,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783474800.0,SELL,258024.0,38.22619856962935,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783498500.0,BUY,255127.0,19.327318569629348,ranging,3 bullish / 0 bearish votes (need 3) in ranging regime
1783499100.0,SELL,253628.0,38.07761996211231,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783510500.0,BUY,254011.0,19.138699962112305,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783516200.0,SELL,253146.0,37.97541489839459,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783527600.0,BUY,253305.0,19.146604898394592,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783544700.0,SELL,254010.0,37.990094651459074,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783548900.0,BUY,254208.0,19.091214651459076,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783556100.0,SELL,254312.0,37.96005099586995,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783561800.0,BUY,253133.0,19.271380995869947,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1783564500.0,SELL,253001.0,37.912984980060074,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783571400.0,BUY,254072.0,19.054144980060073,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783590300.0,SELL,256928.0,38.08687190974929,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783619400.0,BUY,258071.0,19.14795190974929,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1783635600.0,SELL,259106.0,38.12483514916789,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783643400.0,BUY,258001.0,19.175905149167892,ranging,3 bullish / 1 bearish votes (need 3) in ranging regime
1783645500.0,SELL,257345.0,38.03889137460888,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783647900.0,BUY,260121.0,19.27014137460888,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1783668000.0,SELL,260000.0,37.99267819401216,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783671300.0,BUY,261399.0,19.113818194012158,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1783689900.0,SELL,261326.0,37.949696493623094,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783693200.0,BUY,261001.0,19.200966493623092,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1783693800.0,SELL,261000.0,37.912164803208114,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783705500.0,BUY,260000.0,19.063334803208114,ranging,3 bullish / 1 bearish votes (need 3) in ranging regime
1783712100.0,SELL,260960.0,37.94396143090042,ranging,0 bullish / 3 bearish votes (need 3) in ranging regime
1783720800.0,BUY,260512.0,18.98502143090042,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783737900.0,SELL,261079.0,37.94726280074135,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783741500.0,BUY,261352.0,18.99833280074135,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783763400.0,SELL,261682.0,37.93328114527286,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783767900.0,BUY,261795.0,18.954321145272857,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783772700.0,SELL,261755.0,37.892467119030954,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783779000.0,BUY,261781.0,18.933527119030952,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783807500.0,SELL,262047.0,37.87381312076523,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783825800.0,BUY,260885.0,18.964923120765228,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783833600.0,SELL,260433.0,37.80333771198359,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783844400.0,BUY,260746.0,18.954507711983588,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783848300.0,SELL,260284.0,37.73234734242854,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783856400.0,BUY,260564.0,18.893527342428538,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1783866000.0,SELL,260188.0,37.667576796075245,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783868100.0,BUY,261675.0,18.938866796075246,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1783874400.0,SELL,261345.0,37.606585091862,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783884000.0,BUY,261496.0,18.807805091862,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783893900.0,SELL,259925.0,37.45631255851541,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783903500.0,BUY,260741.0,18.997872558515407,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783910100.0,SELL,258938.0,37.292049167794346,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783925700.0,BUY,256708.0,18.703479167794345,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783939500.0,SELL,257425.0,37.30672436369787,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1783954500.0,BUY,256000.0,18.868304363697867,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1783960200.0,SELL,254990.0,37.19728438010412,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1783971300.0,BUY,253924.0,18.63874438010412,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1784010600.0,SELL,256331.0,37.335773267724036,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1784019900.0,BUY,256336.0,18.687143267724036,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1784031600.0,SELL,257325.0,37.37031997817438,ranging,1 bullish / 3 bearish votes (need 3) in ranging regime
1784033100.0,BUY,260190.0,18.94190997817438,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1784040900.0,SELL,262038.0,37.46412628325912,ranging,1 bullish / 3 bearish votes (need 3) in ranging regime
1784042700.0,BUY,262772.0,18.87555628325912,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1784049900.0,SELL,263254.0,37.46101498213115,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1784055300.0,BUY,263285.0,18.752324982131146,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1784059800.0,SELL,263076.0,37.40881338655981,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1784064600.0,BUY,263299.0,18.700123386559806,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1784075400.0,SELL,264457.0,37.45355058784048,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1784089200.0,BUY,263581.0,18.77489058784048,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1784092800.0,SELL,263069.0,37.38002021577269,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1784095800.0,BUY,264499.0,18.77143021577269,trending,3 bullish / 1 bearish votes (need 3) in trending regime
1784100300.0,SELL,262807.0,37.22403891323468,trending,1 bullish / 3 bearish votes (need 3) in trending regime
1784105400.0,BUY,263587.0,18.63546891323468,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1784114100.0,SELL,263734.0,37.19724487191246,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1784116200.0,BUY,263793.0,18.628694871912458,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1784144400.0,SELL,264666.0,37.2214730946098,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1784147400.0,BUY,264984.0,18.652923094609797,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1784151300.0,SELL,264116.0,37.12367018952874,trending,0 bullish / 3 bearish votes (need 3) in trending regime
1784168100.0,BUY,263511.0,18.70527018952874,trending,3 bullish / 0 bearish votes (need 3) in trending regime
1784173500.0,SELL,263288.0,37.07131449432057,trending,0 bullish / 3 bearish votes (need 3) in trending regime
